Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J31,956,9,0,478,0,0
J5,772,7,2,548,0,0
J45,932,10,9,561,0,0
J13,846,8,23,651,0,0
J27,926,10,48,676,0,0
J29,836,7,146,749,0,0
J9,706,8,241,755,49,1
J44,750,9,246,836,86,1
J37,896,9,276,924,28,1
J23,1060,10,309,1069,9,1
J18,872,8,333,1077,205,1
J8,936,7,348,1138,202,1
J25,1050,9,441,1190,140,1
J35,1204,7,460,1293,89,1
J6,1062,10,551,1336,274,1
J3,942,8,574,1375,433,1
J33,842,5,604,1397,555,1
J50,1016,8,641,1418,402,1
J41,1122,9,691,1534,412,1
J19,816,6,729,1552,736,1
J10,790,5,768,1637,847,1
J12,1226,8,802,1736,510,1
J38,1148,7,880,1779,631,1
J46,844,5,958,1883,1039,1
J1,1140,7,1011,1958,818,1
J43,1326,10,1060,1960,634,1
J24,986,6,1150,1982,996,1
J4,1204,5,1169,2115,911,1
J16,1042,5,1254,2168,1126,1
J7,850,3,1323,2173,1323,1
J20,638,2,1379,2290,1652,1
J36,1048,5,1381,2301,1253,1
J15,1340,6,1439,2384,1044,1
J49,1056,7,1512,2387,1331,1
J32,1150,3,1537,2511,1361,1
J40,1042,4,1592,2594,1552,1
J30,1052,4,1645,2604,1552,1
J34,964,3,1716,2679,1715,1
J48,1006,4,1789,2707,1701,1
J11,1144,4,1840,2793,1649,1
J14,1216,3,1912,2920,1704,1
J21,1116,5,1943,2977,1861,1
J2,1186,4,1998,3076,1890,1
J42,746,2,2008,3089,2343,1
J17,974,2,2061,3116,2142,1
J28,980,3,2079,3184,2204,1
J39,972,2,2128,3258,2286,1
J47,1632,2,2188,3364,1732,1
J22,978,1,2275,3423,2445,1
J26,1224,1,2308,3482,2258,1

TT,TWT,T_max,NT
48130,187379,2445,44

Metric,Value
Objective optimized,TWT
Runtime (s),9.964111804962158
Iterations,10
k,4
Seed,42
